1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Audit sur site;Notes;Asset_id to Add;Source d'information Asset_id;
FlashBlade;Server;PureStorage;;;;;;;P3;Data_Rack:Slot 08;;;;;P3Data_Rack:Slot 08;0-EXISTANT P3/P4;Commun;NULL;Data_Rack;8;NULL;NULL;;;;;
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 13;2;;;;P3Data_Rack:Slot 13;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;13;Identifiable;NULL;C2SA-BLOCK-T201-CT1 ,  C2SA-BLOCK-T201-CT0 (u1-u3);;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 15;2;;;;P3Data_Rack:Slot 15;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;15;Identifiable;NULL;C2SH-BLOCK-T201 ,  C2SA-BLOCK-T201 (u4-u6);;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 17;2;;;;P3Data_Rack:Slot 17;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;17;Identifiable;NULL;C2SA-BLOCK-T202 ,  C2SA-BLOCK-T202 (u7-u19);;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 19;2;;;;P3Data_Rack:Slot 19;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;19;Identifiable;NULL;C2SH-BLOCK-T202 ,  C2SH-BLOCK-T202 (u9-u12);;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 21;2;;;;P3Data_Rack:Slot 21;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;21;Identifiable;NULL;C2SA-FBLAD-T203 (u32-u35);;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 23;2;;;;P3Data_Rack:Slot 23;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;23;Identifiable;NULL;;;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 25;2;;;;P3Data_Rack:Slot 25;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;25;Identifiable;NULL;;;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 27;2;;;;P3Data_Rack:Slot 27;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;27;Identifiable;NULL;;;;;TO CHECCK PCP
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Data_Rack:Slot 30;;;;;P3Data_Rack:Slot 30;0-EXISTANT P3/P4;Commun;NULL;Data_Rack;30;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Data_Rack:Slot 30;;;;;P3Data_Rack:Slot 30;0-EXISTANT P3/P4;Commun;NULL;Data_Rack;30;NULL;NULL;;;;;
Patch (48 Ports);Patch Panel;;;;;;;;P3;Data_Rack:Slot 32;;;;;P3Data_Rack:Slot 32;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;Data_Rack;32;Identifiable;NULL;;;;;TO CHECCK PCP
AS4610-54T;Switch;Edge-Core;;;;;;;P3;Data_Rack:Slot 34;;;;;P3Data_Rack:Slot 34;0-EXISTANT P3/P4;Commun;NULL;Data_Rack;34;NULL;NULL;;;;;
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 36;2;;;;P3Data_Rack:Slot 36;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;36;Identifiable;NULL;;;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 38;2;;;;P3Data_Rack:Slot 38;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;38;Identifiable;NULL;;;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 40;2;;;;P3Data_Rack:Slot 40;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;40;Identifiable;NULL;;;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 42;2;;;;P3Data_Rack:Slot 42;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;42;Identifiable;NULL;;;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 44;2;;;;P3Data_Rack:Slot 44;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;44;Identifiable;NULL;;;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 46;2;;;;P3Data_Rack:Slot 46;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;46;Identifiable;NULL;;;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 48;2;;;;P3Data_Rack:Slot 48;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;48;Identifiable;NULL;;;;;TO CHECCK PCP
ProLiant DL380 Gen10 Server (12 LFF);Server;HP;;;;;;;P3;Data_Rack:Slot 50;2;;;;P3Data_Rack:Slot 50;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Data_Rack;50;Identifiable;NULL;;;;;TO CHECCK PCP
Catalyst 6509-E;Switch;Cisco Systems;RCT2SD30;;;;;AF047598;P3;F01:Slot 04;15;;;;P3F01:Slot 04;0-EXISTANT P3/P4;Commun;NULL;F01;4;NULL;NULL;;;;;
Catalyst 4503 3-Slot Modular Chassis WS-C4503;Switch;Cisco;RCT2SD15;;;;;AF047601;P3;F01:Slot 24;;;;;P3F01:Slot 24;0-EXISTANT P3/P4;Commun;NULL;F01;24;NULL;NULL;;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F01:Slot 34;1;;;;P3F01:Slot 34;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F01;34;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F01:Slot 36;1;;;;P3F01:Slot 36;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F01;36;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F01:Slot 38;1;;;;P3F01:Slot 38;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F01;38;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F01:Slot 40;1;;;;P3F01:Slot 40;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F01;40;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F01:Slot 42;1;;;;P3F01:Slot 42;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F01;42;Identifiable;NULL;PAtch panel;;;;
Catalyst 6509;Switch;Cisco Systems;RCT2SD13;;;;;2885100;P3;F02:Slot 04;15;;;;P3F02:Slot 04;0-EXISTANT P3/P4;Commun;NULL;F02;4;NULL;NULL;;;;;
Catalyst 4506;Switch;Cisco Systems;RCT2SD11;;;;;AF047602;P3;F02:Slot 19;10;;;;P3F02:Slot 19;0-EXISTANT P3/P4;Commun;NULL;F02;19;NULL;NULL;;;;;
Mx Series In-Reach;Server;MRV;TCT2SD01;;;;;;P3;F02:Slot 29;1;;;;P3F02:Slot 29;0-EXISTANT P3/P4;Commun;NULL;F02;29;NULL;NULL;;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F02:Slot 32;1;;;;P3F02:Slot 32;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F02;32;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F02:Slot 34;1;;;;P3F02:Slot 34;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F02;34;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F02:Slot 36;1;;;;P3F02:Slot 36;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F02;36;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F02:Slot 38;1;;;;P3F02:Slot 38;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F02;38;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F02:Slot 40;1;;;;P3F02:Slot 40;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F02;40;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F02:Slot 42;1;;;;P3F02:Slot 42;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F02;42;Identifiable;NULL;PAtch panel;;;;
Catalyst 6506-E;Switch;Cisco Systems;RCT2SD00;;;;;;P3;F03:Slot 03;15;;;;P3F03:Slot 03;0-EXISTANT P3/P4;Commun;NULL;F03;3;NULL;NULL;;;;;
AppDirector ;Server;Radware;WSC2SD01;;;;;;P3;F03:Slot 26;;;;;P3F03:Slot 26;0-EXISTANT P3/P4;Commun;NULL;F03;26;NULL;NULL;;;;;
2851 Integrated Services Router;Router;Cisco Systems;RCT2DGK1;;;;;AF047596;P3;F03:Slot 30;;;;;P3F03:Slot 30;0-EXISTANT P3/P4;Commun;NULL;F03;30;NULL;NULL;;;;;
2851 Integrated Services Router;Router;Cisco Systems;RCT2SAA1;;;;;AF047599;P3;F03:Slot 33;;;;;P3F03:Slot 33;0-EXISTANT P3/P4;Commun;NULL;F03;33;NULL;NULL;;;;;
Nexus 7010 (including Cable management);Switch;Cisco;RCT2SD23;;;;;M-0000353789;P3;F04:Slot 01;;;;;P3F04:Slot 01;0-EXISTANT P3/P4;Commun;NULL;F04;1;NULL;NULL;;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F04:Slot 37;1;;;;P3F04:Slot 37;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F04;37;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F04:Slot 39;1;;;;P3F04:Slot 39;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F04;39;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F04:Slot 41;1;;;;P3F04:Slot 41;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F04;41;Identifiable;NULL;PAtch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;F04:Slot 43;1;;;;P3F04:Slot 43;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;F04;43;Identifiable;NULL;PAtch panel;;;;
FlashSystem 9100;Storage;IBM;AS4FSC2;;;;;;P3;G11:Slot 19;;;;;P3G11:Slot 19;0-EXISTANT P3/P4;Commun;NULL;G11;19;NULL;NULL;;;;;
Switch - Imperial;Switch;IBM;KVM;;;;;;P3;G11:Slot 22;;;;;P3G11:Slot 22;0-EXISTANT P3/P4;Commun;NULL;G11;22;NULL;NULL;;;;;
Power System S922;Server;IBM;S922;;;;;;P3;G11:Slot 24;;;;;P3G11:Slot 24;0-EXISTANT P3/P4;Commun;NULL;G11;24;NULL;NULL;;;;;
EMX0 PCIe Gen3 I/O expansion drawer;Server;IBM;AS4P9C2;;;;;;P3;G11:Slot 26;4;;;;P3G11:Slot 26;0-EXISTANT P3/P4;Commun;NULL;G11;26;NULL;NULL;;;;;
System Storage TS2260 Tape Drive Model (3580-H6S);Storage;IBM;;;;;;;P3;G11:Slot 30;;;;;P3G11:Slot 30;0-EXISTANT P3/P4;Commun;NULL;G11;30;NULL;NULL;;;;;
7000;Router;Cisco;RCT2SD36;;;;;;P3;H01:Slot 03;;;;;P3H01:Slot 03;0-EXISTANT P3/P4;Commun;NULL;H01;3;NULL;NULL;;;;;
ASA 5545-X;Server;Cisco;RISKN6;;;;;;P3;H03:Slot 27;;;;;P3H03:Slot 27;0-EXISTANT P3/P4;Commun;NULL;H03;27;NULL;NULL;;;;;
ASA 5545-X;Server;Cisco;RISKN4;;;;;;P3;H03:Slot 29;;;;;P3H03:Slot 29;0-EXISTANT P3/P4;Commun;NULL;H03;29;NULL;NULL;;;;;
ASA 5545-X;Server;Cisco;RISKN2;;;;;RN000162;P3;H03:Slot 31;;;;;P3H03:Slot 31;0-EXISTANT P3/P4;Commun;NULL;H03;31;NULL;NULL;;;;;
Nexus 9508 Chassis (Fully Loaded);Enclosure;Cisco;;;;;;;P3;H04:Slot 04;;;;;P3H04:Slot 04;0-EXISTANT P3/P4;Commun;NULL;H04;4;NULL;NULL;;;;;
Nexus 9336PQ;Switch;Cisco;SSC2SD02;;;;;;P3;H04:Slot 17;;;;;P3H04:Slot 17;0-EXISTANT P3/P4;Commun;NULL;H04;17;NULL;NULL;;;;;
Nexus C93180YC-EX ;Switch;Cisco;SLC2SD02;;;;;;P3;H04:Slot 20;1;;;;P3H04:Slot 20;0-EXISTANT P3/P4;Commun;NULL;H04;20;NULL;NULL;;;;;
Prime NAM 2320;Server;Cisco;Cisco NAM2420;;;;;;P3;H04:Slot 22;;;;;P3H04:Slot 22;0-EXISTANT P3/P4;Commun;NULL;H04;22;NULL;NULL;;;;;
Bandeau passif (100 mm);Patch Panel;Pas de nom constructeur;;;;;;;P3;H04:Slot 42;1;;;;P3H04:Slot 42;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;H04;42;Identifiable;NULL;PAtch panel;;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;;P3;I16:Slot 01;13;;;;P3I16:Slot 01;0-EXISTANT P3/P4;Commun;Hitashi : No match;I16;1;Identifiable;NULL;HDS_98028;;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;;P3;J16:Slot 01;13;;;;P3J16:Slot 01;0-EXISTANT P3/P4;Commun;Hitashi : No match;J16;1;Identifiable;NULL;HDS_98028;;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;;P3;J16:Slot 15;13;;;;P3J16:Slot 15;0-EXISTANT P3/P4;Commun;Hitashi : No match;J16;15;Identifiable;NULL;HDS_98028;;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;;P3;J16:Slot 29;13;;;;P3J16:Slot 29;0-EXISTANT P3/P4;Commun;Hitashi : No match;J16;29;Identifiable;NULL;HDS_98028;;;;
SunFire V240;Server;Sun;SU325;ZUN1;TN40310317;M-1000036837;2658669;2658669;P3;K08:Slot 23;;;;;P3K08:Slot 23;0-EXISTANT P3/P4;Commun;NULL;K08;23;NULL;NULL;;;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;;P3;K16:Slot 01;13;;;;P3K16:Slot 01;0-EXISTANT P3/P4;Commun;Hitashi : No match;K16;1;Identifiable;NULL;HDS_98028;;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;;P3;K16:Slot 15;13;;;;P3K16:Slot 15;0-EXISTANT P3/P4;Commun;Hitashi : No match;K16;15;Identifiable;NULL;HDS_98028;;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;;P3;K16:Slot 29;13;;;;P3K16:Slot 29;0-EXISTANT P3/P4;Commun;Hitashi : No match;K16;29;Identifiable;NULL;HDS_98028;;;;
Defense Center 3000;Server;SourceFire;IPS-DC1000;;;;;;P3;K19:Slot 28;;;;;P3K19:Slot 28;0-EXISTANT P3/P4;Commun;NULL;K19;28;NULL;NULL;;;;;
SPHEREON 4700 - approximated;Server;MCDATA;SARCOC202;;;;;AF047619;P3;L08:Slot 23;;;;;P3L08:Slot 23;0-EXISTANT P3/P4;Commun;NULL;L08;23;NULL;NULL;;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 03;2;;;;P3L16:Slot 03;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;3;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 05;2;;;;P3L16:Slot 05;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;5;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 07;2;;;;P3L16:Slot 07;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;7;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 09;2;;;;P3L16:Slot 09;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;9;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 11;2;;;;P3L16:Slot 11;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;11;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 13;2;;;;P3L16:Slot 13;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;13;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 15;2;;;;P3L16:Slot 15;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;15;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 17;2;;;;P3L16:Slot 17;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;17;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 19;2;;;;P3L16:Slot 19;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;19;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 21;2;;;;P3L16:Slot 21;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;21;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 23;2;;;;P3L16:Slot 23;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;23;Identifiable;NULL;HDS_98028;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;;P3;L16:Slot 25;2;;;;P3L16:Slot 25;0-EXISTANT P3/P4;Commun;Hitashi : No match;L16;25;Identifiable;NULL;HDS_98028;;;;
Nexus 9504 Chassis (Fully Loaded);Enclosure;Cisco;RCT2SD33;;;;;;P3;M01:Slot 04;;;;;P3M01:Slot 04;0-EXISTANT P3/P4;Commun;NULL;M01;4;NULL;NULL;;;;;
Bandeau passif (100 mm);Patch Panel;Pas de nom constructeur;;;;;;;P3;M01:Slot 35;1;;;;P3M01:Slot 35;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;M01;35;Identifiable;NULL;PAtch panel;;;;
Bandeau passif (100 mm);Patch Panel;Pas de nom constructeur;;;;;;;P3;M01:Slot 37;1;;;;P3M01:Slot 37;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;M01;37;Identifiable;NULL;PAtch panel;;;;
Bandeau passif (100 mm);Patch Panel;Pas de nom constructeur;;;;;;;P3;M01:Slot 39;1;;;;P3M01:Slot 39;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;M01;39;Identifiable;NULL;PAtch panel;;;;
Bandeau passif (100 mm);Patch Panel;Pas de nom constructeur;;;;;;;P3;M01:Slot 41;1;;;;P3M01:Slot 41;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;M01;41;Identifiable;NULL;PAtch panel;;;;
Nexus 9508 Chassis (Fully Loaded);Enclosure;Cisco;RCT2SD34;;;;;;P3;M02:Slot 03;;;;;P3M02:Slot 03;0-EXISTANT P3/P4;Commun;NULL;M02;3;NULL;NULL;;;;;
FPR4115-ASA-K9;Server;Cisco;OCEAN20;;;;;RN002528;P3;M02:Slot 33;;;;;P3M02:Slot 33;0-EXISTANT P3/P4;Commun;NULL;M02;33;NULL;NULL;;;;;
FPR4115-ASA-K9;Server;Cisco;RISK3;;;;;;P3;M02:Slot 35;;;;;P3M02:Slot 35;0-EXISTANT P3/P4;Commun;NULL;M02;35;NULL;NULL;;;;;
Bandeau passif (100 mm);Patch Panel;Pas de nom constructeur;;;;;;;P3;M02:Slot 39;1;;;;P3M02:Slot 39;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;M02;39;Identifiable;NULL;PAtch panel;;;;
Bandeau passif (100 mm);Patch Panel;Pas de nom constructeur;;;;;;;P3;M02:Slot 41;1;;;;P3M02:Slot 41;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;M02;41;Identifiable;NULL;PAtch panel;;;;
C Class Blade Chassis;Server;HP;BL811;;;;;AF045120;P3;M30:Slot 01;10;Sc5 Clean;;;P3M30:Slot 01;5-Clean Projet AIR22 ACN;Commun;OK-POSITION:4;M30;1;Identifiable;NULL;Plus là, M30 vide;;;;
FA-X20;Storage;PureStorage;;;;;;;P3;Mgmt_Rack:Slot 01;;;;;P3Mgmt_Rack:Slot 01;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;1;NULL;NULL;;;;;
ProLiant DL325 Gen10 Plus;Server;HPE;;;;;;;P3;Mgmt_Rack:Slot 04;;;;;P3Mgmt_Rack:Slot 04;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Mgmt_Rack;4;Identifiable;NULL;C2BM-ESXIH-M232;;;;
ProLiant DL325 Gen10 Plus;Server;HPE;;;;;;;P3;Mgmt_Rack:Slot 05;;;;;P3Mgmt_Rack:Slot 05;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Mgmt_Rack;5;Identifiable;NULL;C2BM-ESXIH-M233;;;;
ProLiant DL325 Gen10 Plus;Server;HPE;;;;;;;P3;Mgmt_Rack:Slot 06;;;;;P3Mgmt_Rack:Slot 06;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Mgmt_Rack;6;Identifiable;NULL;Vide;;;;
ProLiant DL325 Gen10 Plus;Server;HPE;;;;;;;P3;Mgmt_Rack:Slot 07;;;;;P3Mgmt_Rack:Slot 07;0-EXISTANT P3/P4;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;Mgmt_Rack;7;Identifiable;NULL;C2BM-DNSDH-I235;;;;
Spectrum SN2410;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 08;;;;;P3Mgmt_Rack:Slot 08;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;8;NULL;NULL;;;;;
Spectrum SN2410;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 09;;;;;P3Mgmt_Rack:Slot 09;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;9;NULL;NULL;;;;;
PA-850;Switch;Palo Alto;;;;;;;P3;Mgmt_Rack:Slot 10;;;;;P3Mgmt_Rack:Slot 10;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;10;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 11;;;;;P3Mgmt_Rack:Slot 11;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;11;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 11;;;;;P3Mgmt_Rack:Slot 11;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;11;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 12;;;;;P3Mgmt_Rack:Slot 12;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;12;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 12;;;;;P3Mgmt_Rack:Slot 12;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;12;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 19;;;;;P3Mgmt_Rack:Slot 19;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;19;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 19;;;;;P3Mgmt_Rack:Slot 19;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;19;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 20;;;;;P3Mgmt_Rack:Slot 20;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;20;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 20;;;;;P3Mgmt_Rack:Slot 20;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;20;NULL;NULL;;;;;
AS4610-54T;Switch;Edge-Core;;;;;;;P3;Mgmt_Rack:Slot 28;;;;;P3Mgmt_Rack:Slot 28;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;28;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 31;;;;;P3Mgmt_Rack:Slot 31;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;31;NULL;NULL;;;;;
Spectrum SN2100;Switch;Mellanox Technologies;;;;;;;P3;Mgmt_Rack:Slot 31;;;;;P3Mgmt_Rack:Slot 31;0-EXISTANT P3/P4;Commun;NULL;Mgmt_Rack;31;NULL;NULL;;;;;
Nexus 2232PP 10GE Fabric Extender;Server;Cisco;SWC2P324_Fex111;;;;;;P3;N08:Slot 38;1;;;;P3N08:Slot 38;0-EXISTANT P3/P4;Commun;OK-POSITION:2;N08;38;Identifiable;NULL;FEX de swc2p325(37), swc2p324(38);;;;
Proliant DL380 G10;Storage;HP;DL380-01;;;;;;P3;O11:Slot 17;2;;;;P3O11:Slot 17;0-EXISTANT P3/P4;Olivier;SANS MATCH-POSITION : CONTROL SUR SITE;O11;17;Identifiable;NULL;C2BM-BCKUP-T219;Manque la réf de C2BM-BCKUP-T211 jusqu'à C2BM-BCKUP-T218;;;
